sourcePath,targetPath,targetExistsInRegistry
"/building-inspecting-testing","/ppm",TRUE
"/building-inspecting-testing","/hard-services",TRUE
"/building-inspecting-testing","/hvac-contractor",TRUE
"/building-inspecting-testing","/plumbing-gas",TRUE
"/building-inspecting-testing","/fire-emergency-systems",TRUE
"/building-inspecting-testing","/safety-critical-emergency-systems",TRUE
"/building-inspecting-testing","/building-maintenance",TRUE
"/building-inspecting-testing","/mechanical-electrical/emergency-light-testing",TRUE
"/building-inspecting-testing","/mechanical-electrical/access-control",TRUE
"/building-inspecting-testing","/aerial-drone-building-inspection",TRUE
"/building-inspecting-testing","/industrial-cleaning",TRUE
"/building-inspecting-testing","/cleaning-services",TRUE
"/building-inspecting-testing","/contract-cleaning",TRUE
"/building-inspecting-testing","/office-cleaning",TRUE
"/building-inspecting-testing","/pressure-washing",TRUE
"/building-inspecting-testing","/window-cleaning",TRUE
"/building-inspecting-testing","/soft-services",TRUE
"/building-inspecting-testing","/security-services",TRUE
"/building-inspecting-testing","/concierge-services",TRUE
"/building-inspecting-testing","/washroom-management",TRUE
"/building-inspecting-testing","/grounds-maintenance",TRUE
"/building-inspecting-testing","/industrial-facilities-management",TRUE
"/building-inspecting-testing","/commercial-facilities-management",TRUE
"/building-inspecting-testing","/logistics-facilities-management",TRUE
"/building-inspecting-testing","/warehouse-facilities-management",TRUE
"/building-inspecting-testing","/retail-facilities-management",TRUE
"/building-inspecting-testing","/healthcare-facilities-management",TRUE
"/building-inspecting-testing","/education-facilities-management",TRUE
"/building-inspecting-testing","/public-sector-facilities-management",TRUE
"/building-inspecting-testing","/residential-facilities-management",TRUE
"/building-inspecting-testing","/hotel-facilities-management",TRUE
"/building-inspecting-testing","/sectors",FALSE
"/building-inspecting-testing","/fm-london",TRUE
"/building-inspecting-testing","/facilities-management-london",TRUE
"/building-inspecting-testing","/london-facilities-management",TRUE
"/building-inspecting-testing","/facilities-management-manchester",TRUE
"/building-inspecting-testing","/facilities-management-birmingham",TRUE
"/building-inspecting-testing","/facilities-management-sheffield",TRUE
"/building-inspecting-testing","/facilities-management-leeds",TRUE
"/building-inspecting-testing","/facilities-management-lincoln",TRUE
"/building-inspecting-testing","/facilities-management-liverpool",TRUE
"/building-inspecting-testing","/facilities-management-nottingham",TRUE
"/building-inspecting-testing","/locations",FALSE
"/building-inspecting-testing","/privacy-policy",TRUE
"/building-inspecting-testing","/terms-and-conditions",TRUE
"/building-inspecting-testing","/accessibility-statement",TRUE
"/building-inspecting-testing","/helpdesk",TRUE
"/building-inspecting-testing","/sitemap.xml",FALSE
"/bolton-facilities-management","/client-login",TRUE
"/bolton-facilities-management","/",TRUE
"/bolton-facilities-management","/case-studies",FALSE
"/bolton-facilities-management","/blog",TRUE
"/bolton-facilities-management","/about-entire-facilities-management",TRUE
"/bolton-facilities-management","/contact-us",TRUE
"/bolton-facilities-management","/locations",FALSE
"/bolton-facilities-management","/mechanical-electrical",TRUE
"/bolton-facilities-management","/ppm",TRUE
"/bolton-facilities-management","/hard-services",TRUE
"/bolton-facilities-management","/hvac-contractor",TRUE
"/bolton-facilities-management","/plumbing-gas",TRUE
"/bolton-facilities-management","/fire-emergency-systems",TRUE
"/bolton-facilities-management","/safety-critical-emergency-systems",TRUE
"/bolton-facilities-management","/building-maintenance",TRUE
"/bolton-facilities-management","/mechanical-electrical/emergency-light-testing",TRUE
"/bolton-facilities-management","/mechanical-electrical/access-control",TRUE
"/bolton-facilities-management","/aerial-drone-building-inspection",TRUE
"/bolton-facilities-management","/industrial-cleaning",TRUE
"/bolton-facilities-management","/cleaning-services",TRUE
"/bolton-facilities-management","/contract-cleaning",TRUE
"/bolton-facilities-management","/office-cleaning",TRUE
"/bolton-facilities-management","/pressure-washing",TRUE
"/bolton-facilities-management","/window-cleaning",TRUE
"/bolton-facilities-management","/soft-services",TRUE
"/bolton-facilities-management","/security-services",TRUE
"/bolton-facilities-management","/concierge-services",TRUE
"/bolton-facilities-management","/washroom-management",TRUE
"/bolton-facilities-management","/grounds-maintenance",TRUE
"/bolton-facilities-management","/industrial-facilities-management",TRUE
"/bolton-facilities-management","/commercial-facilities-management",TRUE
"/bolton-facilities-management","/logistics-facilities-management",TRUE
"/bolton-facilities-management","/warehouse-facilities-management",TRUE
"/bolton-facilities-management","/retail-facilities-management",TRUE
"/bolton-facilities-management","/healthcare-facilities-management",TRUE
"/bolton-facilities-management","/education-facilities-management",TRUE
"/bolton-facilities-management","/public-sector-facilities-management",TRUE
"/bolton-facilities-management","/residential-facilities-management",TRUE
"/bolton-facilities-management","/hotel-facilities-management",TRUE
"/bolton-facilities-management","/sectors",FALSE
"/bolton-facilities-management","/fm-london",TRUE
"/bolton-facilities-management","/facilities-management-london",TRUE
"/bolton-facilities-management","/london-facilities-management",TRUE
"/bolton-facilities-management","/facilities-management-manchester",TRUE
"/bolton-facilities-management","/facilities-management-birmingham",TRUE
"/bolton-facilities-management","/facilities-management-sheffield",TRUE
"/bolton-facilities-management","/facilities-management-leeds",TRUE
"/bolton-facilities-management","/facilities-management-lincoln",TRUE
"/bolton-facilities-management","/facilities-management-liverpool",TRUE
"/bolton-facilities-management","/facilities-management-nottingham",TRUE
"/bolton-facilities-management","/privacy-policy",TRUE
"/bolton-facilities-management","/terms-and-conditions",TRUE
"/bolton-facilities-management","/accessibility-statement",TRUE
"/bolton-facilities-management","/helpdesk",TRUE
"/bolton-facilities-management","/sitemap.xml",FALSE
"/building-maintenance","/client-login",TRUE
"/building-maintenance","/",TRUE
"/building-maintenance","/case-studies",FALSE
"/building-maintenance","/blog",TRUE
"/building-maintenance","/about-entire-facilities-management",TRUE
"/building-maintenance","/contact-us",TRUE
"/building-maintenance","/services",TRUE
"/building-maintenance","/mechanical-electrical",TRUE
"/building-maintenance","/ppm",TRUE
"/building-maintenance","/hard-services",TRUE
"/building-maintenance","/hvac-contractor",TRUE
"/building-maintenance","/plumbing-gas",TRUE
"/building-maintenance","/fire-emergency-systems",TRUE
"/building-maintenance","/safety-critical-emergency-systems",TRUE
"/building-maintenance","/building-maintenance",TRUE
"/building-maintenance","/mechanical-electrical/emergency-light-testing",TRUE
"/building-maintenance","/mechanical-electrical/access-control",TRUE
"/building-maintenance","/aerial-drone-building-inspection",TRUE
"/building-maintenance","/industrial-cleaning",TRUE
"/building-maintenance","/cleaning-services",TRUE
"/building-maintenance","/contract-cleaning",TRUE
"/building-maintenance","/office-cleaning",TRUE
"/building-maintenance","/pressure-washing",TRUE
"/building-maintenance","/window-cleaning",TRUE
"/building-maintenance","/soft-services",TRUE
"/building-maintenance","/security-services",TRUE
"/building-maintenance","/concierge-services",TRUE
"/building-maintenance","/washroom-management",TRUE
"/building-maintenance","/grounds-maintenance",TRUE
"/building-maintenance","/industrial-facilities-management",TRUE
"/building-maintenance","/commercial-facilities-management",TRUE
"/building-maintenance","/logistics-facilities-management",TRUE
"/building-maintenance","/warehouse-facilities-management",TRUE
"/building-maintenance","/retail-facilities-management",TRUE
"/building-maintenance","/healthcare-facilities-management",TRUE
"/building-maintenance","/education-facilities-management",TRUE
"/building-maintenance","/public-sector-facilities-management",TRUE
"/building-maintenance","/residential-facilities-management",TRUE
"/building-maintenance","/hotel-facilities-management",TRUE
"/building-maintenance","/sectors",FALSE
"/building-maintenance","/fm-london",TRUE
"/building-maintenance","/facilities-management-london",TRUE
"/building-maintenance","/london-facilities-management",TRUE
"/building-maintenance","/facilities-management-manchester",TRUE
"/building-maintenance","/facilities-management-birmingham",TRUE
"/building-maintenance","/facilities-management-sheffield",TRUE
"/building-maintenance","/facilities-management-leeds",TRUE
"/building-maintenance","/facilities-management-lincoln",TRUE
"/building-maintenance","/facilities-management-liverpool",TRUE
"/building-maintenance","/facilities-management-nottingham",TRUE
"/building-maintenance","/locations",FALSE
"/building-maintenance","/privacy-policy",TRUE
"/building-maintenance","/terms-and-conditions",TRUE
"/building-maintenance","/accessibility-statement",TRUE
"/building-maintenance","/helpdesk",TRUE
"/building-maintenance","/sitemap.xml",FALSE
"/bradford-facilities-management","/client-login",TRUE
"/bradford-facilities-management","/",TRUE
"/bradford-facilities-management","/case-studies",FALSE
"/bradford-facilities-management","/blog",TRUE
"/bradford-facilities-management","/about-entire-facilities-management",TRUE
"/bradford-facilities-management","/contact-us",TRUE
"/bradford-facilities-management","/locations",FALSE
"/bradford-facilities-management","/mechanical-electrical",TRUE
"/bradford-facilities-management","/ppm",TRUE
"/bradford-facilities-management","/hard-services",TRUE
"/bradford-facilities-management","/hvac-contractor",TRUE
"/bradford-facilities-management","/plumbing-gas",TRUE
"/bradford-facilities-management","/fire-emergency-systems",TRUE
"/bradford-facilities-management","/safety-critical-emergency-systems",TRUE
"/bradford-facilities-management","/building-maintenance",TRUE
"/bradford-facilities-management","/mechanical-electrical/emergency-light-testing",TRUE
"/bradford-facilities-management","/mechanical-electrical/access-control",TRUE
"/bradford-facilities-management","/aerial-drone-building-inspection",TRUE
"/bradford-facilities-management","/industrial-cleaning",TRUE
"/bradford-facilities-management","/cleaning-services",TRUE
"/bradford-facilities-management","/contract-cleaning",TRUE
"/bradford-facilities-management","/office-cleaning",TRUE
"/bradford-facilities-management","/pressure-washing",TRUE
"/bradford-facilities-management","/window-cleaning",TRUE
"/bradford-facilities-management","/soft-services",TRUE
"/bradford-facilities-management","/security-services",TRUE
"/bradford-facilities-management","/concierge-services",TRUE
"/bradford-facilities-management","/washroom-management",TRUE
"/bradford-facilities-management","/grounds-maintenance",TRUE
"/bradford-facilities-management","/industrial-facilities-management",TRUE
"/bradford-facilities-management","/commercial-facilities-management",TRUE
"/bradford-facilities-management","/logistics-facilities-management",TRUE
"/bradford-facilities-management","/warehouse-facilities-management",TRUE
"/bradford-facilities-management","/retail-facilities-management",TRUE
"/bradford-facilities-management","/healthcare-facilities-management",TRUE
"/bradford-facilities-management","/education-facilities-management",TRUE
"/bradford-facilities-management","/public-sector-facilities-management",TRUE
"/bradford-facilities-management","/residential-facilities-management",TRUE
"/bradford-facilities-management","/hotel-facilities-management",TRUE
"/bradford-facilities-management","/sectors",FALSE
"/bradford-facilities-management","/fm-london",TRUE
"/bradford-facilities-management","/facilities-management-london",TRUE
"/bradford-facilities-management","/london-facilities-management",TRUE
"/bradford-facilities-management","/facilities-management-manchester",TRUE
"/bradford-facilities-management","/facilities-management-birmingham",TRUE
